"OBJE_SQ_OBJETO","TIRE_SQ_TIPO_RECURSO","DEMA_DURACAO_RECURSO","DEMA_QUANTIDADE_RECURSO"
"180","55","0.4","0.4"
"180","56","9","1.2"
"180","57","0","0"
"180","58","1.2","1.2"
"180","59","42","6"
"180","67","0","0"
"180","68","1.2","1.2"
"180","69","42","6"
"180","70","0","0"
"180","71","0","0"
"180","72","0","0"
"180","73","1.2","1.2"
"180","74","42","6"
"180","76","0","0"
"180","77","0","0"
"180","78","0","0"
"180","79","15","2"
"180","80","0","0"
"180","81","0.8","0.8"
"180","82","15","2"
"180","83","0","0"
"180","84","0","0"
"181","42","0","0"
"181","43","0","0"
"181","44","0","0"
"181","45","0","0"
"181","46","1","1"
"181","47","29.7","5.5"
"181","48","0","0"
"181","49","9","1.5"
"181","50","0","0"
"181","51","2.5","0.5"
"181","52","9.6","2.4"
"181","53","6","1"
"181","54","0","0"
"181","55","0.4","0.4"
"181","56","9","1.2"
"181","57","0","0"
"181","58","1.2","1.2"
"181","59","40.5","7.5"
"181","67","0","0"
"181","68","1.2","1.2"
"181","69","40.5","7.5"
"181","70","0","0"
"181","71","0","0"
"181","72","0","0"
"181","73","1.2","1.2"
"181","74","40.5","7.5"
"181","76","0.7","0.7"
"181","77","6.3","0.7"
"181","78","0","0"
"181","79","16","3"
"181","80","0","0"
"181","81","0.8","0.8"
"181","82","15","2"
"181","83","0","0"
"181","84","0","0"
"182","42","0","0"
"182","43","0","0"
"182","44","0","0"
"182","45","0","0"
"182","46","0","0"
"182","47","58.3","5.5"
"182","48","0","0"
"182","49","9","3"
"182","50","0","0"
"182","51","1","0.5"
"182","52","15.2","2.4"
"182","53","4","1"
"182","54","0","0"
"182","55","0","0"
"182","56","20.4","1.2"
"182","57","0","0"
"182","58","0","0"
